Serial Number:,PSY1G502
APP Serial #:,0300085A
Head Serial #:,2670
App Ver:,R1-7-8
COM Ver:,R2-5-3
Instrument Name:,Jimi PSY 
Instrument Comment:,
Cooling Time:,10,seconds
Waiting Time:,6,seconds
Warming Duration:,0,seconds
Wait before measurement:,15,seconds
Chamber Heating Duration:,60,seconds
Chamber Heating Schedule:,continuous 
C1:,0.0270
C2:,0.3250
Date,Time,Chamber Temperature (°C),dT (µV),Wet Bulb Depression (µV),Corrected Water Potential (MPa),Intercept,Slope,EDBO,Correction for dT (MPa),Correction Factor,Internal Battery Voltage (V),Internal Battery Temperature (°C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Comment
18/07/2021,18:00:00,21.24,-0.037,0.411,-0.04,0.31,-3.99,-0.685,0.00,8.333,4.19,26.90 ,not present ,0.00 ,0.00 ,
18/07/2021,18:10:00,21.14,-0.107,0.351,-0.03,0.31,-3.99,-0.734,-0.01,8.337,4.19,26.30 ,not present ,0.00 ,0.00 ,
18/07/2021,18:20:00,21.02,-0.200,0.328,-0.04,0.31,-3.99,-0.960,-0.02,8.341,4.19,25.60 ,not present ,0.00 ,0.00 ,
18/07/2021,18:30:00,20.87,-0.309,0.276,-0.04,0.31,-3.99,-1.014,-0.04,8.348,4.19,24.90 ,not present ,0.00 ,0.00 ,
18/07/2021,18:40:00,20.68,-0.265,0.253,-0.03,0.31,-3.99,-0.956,-0.03,8.355,4.19,24.70 ,not present ,0.00 ,0.00 ,
18/07/2021,18:50:00,20.55,-0.194,0.240,-0.01,0.31,-3.99,-1.080,-0.02,8.359,4.19,24.30 ,not present ,0.00 ,0.00 ,
18/07/2021,19:00:00,20.47,-0.066,0.000,0.00,0.31,-3.99,-0.737,0.00,8.362,4.19,24.20 ,not present ,0.00 ,0.00 ,
18/07/2021,19:10:00,20.37,-0.212,0.241,-0.02,0.31,-3.99,-1.193,-0.02,8.366,4.19,23.90 ,not present ,0.00 ,0.00 ,
18/07/2021,19:20:00,20.22,-0.068,0.239,0.00,0.31,-3.99,-0.980,0.00,8.370,4.19,23.80 ,not present ,0.00 ,0.00 ,
18/07/2021,19:30:00,20.14,-0.160,0.255,-0.01,0.31,-3.99,-0.985,-0.02,8.373,4.19,23.40 ,not present ,0.00 ,0.00 ,
18/07/2021,19:40:00,20.01,-0.217,0.210,-0.01,0.31,-3.99,-1.105,-0.02,8.377,4.19,23.20 ,not present ,0.00 ,0.00 ,
18/07/2021,19:50:00,19.90,-0.033,0.000,0.00,0.31,-3.99,-1.018,0.00,8.381,4.19,22.90 ,not present ,0.00 ,0.00 ,
18/07/2021,20:00:00,19.81,-0.099,0.000,0.00,0.31,-3.99,-1.208,-0.01,8.384,4.19,22.60 ,not present ,0.00 ,0.00 ,
18/07/2021,20:10:00,19.63,-0.213,0.000,0.00,0.31,-3.99,-1.338,-0.02,8.392,4.19,22.30 ,not present ,0.00 ,0.00 ,
18/07/2021,20:20:00,19.45,-0.346,0.000,0.00,0.31,-3.99,-1.430,-0.04,8.399,4.19,21.90 ,not present ,0.00 ,0.00 ,
18/07/2021,20:30:00,19.24,-0.343,0.000,0.00,0.31,-3.99,-1.631,-0.04,8.406,4.19,21.50 ,not present ,0.00 ,0.00 ,
18/07/2021,20:40:00,19.01,-0.392,0.000,0.00,0.31,-3.99,-1.631,-0.05,8.414,4.19,21.20 ,not present ,0.00 ,0.00 ,
18/07/2021,20:50:00,18.77,-0.334,0.000,0.00,0.31,-3.99,-1.744,-0.04,8.425,4.19,20.70 ,not present ,0.00 ,0.00 ,
18/07/2021,21:00:00,18.53,-0.332,0.000,0.00,0.31,-3.99,-1.678,-0.04,8.432,4.19,20.29 ,not present ,0.00 ,0.00 ,
18/07/2021,21:10:00,18.29,-0.319,0.000,0.00,0.31,-3.99,-1.681,-0.04,8.443,4.19,20.10 ,not present ,0.00 ,0.00 ,
18/07/2021,21:20:00,18.06,-0.393,0.000,0.00,0.31,-3.99,-1.643,-0.05,8.451,4.19,20.00 ,not present ,0.00 ,0.00 ,
18/07/2021,21:30:00,17.81,-0.346,0.000,0.00,0.31,-3.99,-1.808,-0.04,8.458,4.19,19.50 ,not present ,0.00 ,0.00 ,
18/07/2021,21:40:00,17.57,-0.213,0.000,0.00,0.31,-3.99,-1.660,-0.02,8.469,4.19,19.29 ,not present ,0.00 ,0.00 ,
18/07/2021,21:50:00,17.39,-0.283,0.000,0.00,0.31,-3.99,-1.522,-0.03,8.476,4.19,19.20 ,not present ,0.00 ,0.00 ,
18/07/2021,22:00:00,17.19,-0.213,0.000,0.00,0.31,-3.99,-1.453,-0.02,8.484,4.19,19.00 ,not present ,0.00 ,0.00 ,
18/07/2021,22:10:00,17.04,0.081,0.000,0.00,0.31,-3.99,-1.181,0.01,8.488,4.19,19.10 ,not present ,0.00 ,0.00 ,
18/07/2021,22:20:00,16.93,-0.036,0.000,0.00,0.31,-3.99,-1.082,0.00,8.491,4.19,19.10 ,not present ,0.00 ,0.00 ,
18/07/2021,22:30:00,16.81,0.008,0.000,0.00,0.31,-3.99,-1.160,0.00,8.495,4.19,19.00 ,not present ,0.00 ,0.00 ,
18/07/2021,22:40:00,16.65,0.121,0.000,0.00,0.31,-3.99,-1.222,0.01,8.503,4.19,18.70 ,not present ,0.00 ,0.00 ,
18/07/2021,22:50:00,16.51,0.037,0.000,0.00,0.31,-3.99,-1.057,0.00,8.506,4.19,18.79 ,not present ,0.00 ,0.00 ,
18/07/2021,23:00:00,16.39,0.078,0.000,0.00,0.31,-3.99,-1.104,0.01,8.514,4.19,18.60 ,not present ,0.00 ,0.00 ,
18/07/2021,23:10:00,16.29,0.108,0.000,0.00,0.31,-3.99,-1.023,0.01,8.518,4.19,18.50 ,not present ,0.00 ,0.00 ,
18/07/2021,23:20:00,16.20,0.191,0.000,0.00,0.31,-3.99,-0.708,0.02,8.518,4.19,18.40 ,not present ,0.00 ,0.00 ,
18/07/2021,23:30:00,16.16,0.492,0.000,0.00,0.31,-3.99,-0.489,0.06,8.521,4.19,18.60 ,not present ,0.00 ,0.00 ,
18/07/2021,23:40:00,16.15,0.351,0.000,0.00,0.31,-3.99,-0.573,0.04,8.521,4.19,18.79 ,not present ,0.00 ,0.00 ,
18/07/2021,23:50:00,16.09,0.467,0.000,0.00,0.31,-3.99,-0.639,0.06,8.525,4.19,18.70 ,not present ,0.00 ,0.00 ,
19/07/2021,00:00:00,16.06,0.330,0.000,0.00,0.31,-3.99,-0.455,0.04,8.525,4.19,18.79 ,not present ,0.00 ,0.00 ,
19/07/2021,00:10:00,16.02,0.426,0.000,0.00,0.31,-3.99,-0.532,0.05,8.525,4.19,18.70 ,not present ,0.00 ,0.00 ,
19/07/2021,00:20:00,15.98,0.408,0.000,0.00,0.31,-3.99,-0.583,0.05,8.529,4.19,18.79 ,not present ,0.00 ,0.00 ,
19/07/2021,00:30:00,15.94,0.344,0.000,0.00,0.31,-3.99,-0.483,0.04,8.529,4.19,18.70 ,not present ,0.00 ,0.00 ,
19/07/2021,00:40:00,15.90,0.503,0.000,0.00,0.31,-3.99,-0.566,0.07,8.529,4.19,18.50 ,not present ,0.00 ,0.00 ,
19/07/2021,00:50:00,15.85,0.382,0.000,0.00,0.31,-3.99,-0.599,0.05,8.533,4.19,18.50 ,not present ,0.00 ,0.00 ,
19/07/2021,01:00:00,15.79,0.196,0.000,0.00,0.31,-3.99,-0.607,0.02,8.536,4.19,18.50 ,not present ,0.00 ,0.00 ,
19/07/2021,01:10:00,15.73,0.214,0.000,0.00,0.31,-3.99,-0.728,0.02,8.536,4.19,18.29 ,not present ,0.00 ,0.00 ,
19/07/2021,01:20:00,15.65,0.255,0.000,0.00,0.31,-3.99,-0.696,0.03,8.540,4.19,18.29 ,not present ,0.00 ,0.00 ,
19/07/2021,01:30:00,15.55,0.285,0.000,0.00,0.31,-3.99,-0.821,0.04,8.544,4.19,18.29 ,not present ,0.00 ,0.00 ,
19/07/2021,01:40:00,15.48,0.299,0.000,0.00,0.31,-3.99,-0.599,0.04,8.548,4.19,18.20 ,not present ,0.00 ,0.00 ,
19/07/2021,01:50:00,15.45,0.436,0.000,0.00,0.31,-3.99,-0.501,0.06,8.548,4.19,18.20 ,not present ,0.00 ,0.00 ,
19/07/2021,02:00:00,15.41,0.447,0.000,0.00,0.31,-3.99,-0.539,0.06,8.548,4.19,18.10 ,not present ,0.00 ,0.00 ,
19/07/2021,02:10:00,15.38,0.308,0.000,0.00,0.31,-3.99,-0.305,0.04,8.551,4.19,18.10 ,not present ,0.00 ,0.00 ,
19/07/2021,02:20:00,15.33,0.340,0.000,0.00,0.31,-3.99,-0.637,0.04,8.551,4.19,18.10 ,not present ,0.00 ,0.00 ,
19/07/2021,02:30:00,15.29,0.327,0.000,0.00,0.31,-3.99,-0.484,0.04,8.555,4.19,18.10 ,not present ,0.00 ,0.00 ,
19/07/2021,02:40:00,15.26,0.444,0.000,0.00,0.31,-3.99,-0.601,0.06,8.555,4.19,18.00 ,not present ,0.00 ,0.00 ,
19/07/2021,02:50:00,15.21,0.436,0.000,0.00,0.31,-3.99,-0.470,0.06,8.555,4.19,18.00 ,not present ,0.00 ,0.00 ,
19/07/2021,03:00:00,15.16,0.426,0.000,0.00,0.31,-3.99,-0.641,0.05,8.559,4.19,17.90 ,not present ,0.00 ,0.00 ,
19/07/2021,03:10:00,15.10,0.356,0.000,0.00,0.31,-3.99,-0.531,0.04,8.559,4.19,17.90 ,not present ,0.00 ,0.00 ,
19/07/2021,03:20:00,15.04,0.309,0.000,0.00,0.31,-3.99,-0.577,0.04,8.563,4.19,17.70 ,not present ,0.00 ,0.00 ,
19/07/2021,03:30:00,15.01,0.373,0.000,0.00,0.31,-3.99,-0.525,0.05,8.563,4.19,17.79 ,not present ,0.00 ,0.00 ,
19/07/2021,03:40:00,14.96,0.371,0.000,0.00,0.31,-3.99,-0.390,0.05,8.566,4.19,17.70 ,not present ,0.00 ,0.00 ,
19/07/2021,03:50:00,14.94,0.379,0.000,0.00,0.31,-3.99,-0.450,0.05,8.566,4.19,17.70 ,not present ,0.00 ,0.00 ,
19/07/2021,04:00:00,14.91,0.548,0.000,0.00,0.31,-3.99,-0.375,0.07,8.566,4.19,17.90 ,not present ,0.00 ,0.00 ,
19/07/2021,04:10:00,14.88,0.371,0.000,0.00,0.31,-3.99,-0.448,0.05,8.570,4.19,17.60 ,not present ,0.00 ,0.00 ,
19/07/2021,04:20:00,14.84,0.566,0.000,0.00,0.31,-3.99,-0.499,0.07,8.570,4.19,17.70 ,not present ,0.00 ,0.00 ,
19/07/2021,04:30:00,14.81,0.420,0.000,0.00,0.31,-3.99,-0.442,0.05,8.570,4.19,17.79 ,not present ,0.00 ,0.00 ,
19/07/2021,04:40:59,14.78,0.510,0.000,0.00,0.31,-3.99,-0.369,0.07,8.574,4.19,17.70 ,not present ,0.00 ,0.00 ,
19/07/2021,04:50:00,14.79,0.547,0.000,0.00,0.31,-3.99,-0.374,0.07,8.574,4.19,17.79 ,not present ,0.00 ,0.00 ,
19/07/2021,05:00:00,14.78,0.531,0.000,0.00,0.31,-3.99,-0.175,0.07,8.574,4.19,17.79 ,not present ,0.00 ,0.00 ,
19/07/2021,05:10:00,14.79,0.465,0.000,0.00,0.31,-3.99,-0.193,0.06,8.574,4.19,17.70 ,not present ,0.00 ,0.00 ,
19/07/2021,05:20:00,14.80,0.582,0.000,0.00,0.31,-3.99,-0.245,0.08,8.570,4.19,17.90 ,not present ,0.00 ,0.00 ,
19/07/2021,05:30:00,14.80,0.551,0.000,0.00,0.31,-3.99,-0.145,0.07,8.570,4.19,17.90 ,not present ,0.00 ,0.00 ,
19/07/2021,05:40:00,14.78,0.474,0.000,0.00,0.31,-3.99,-0.304,0.06,8.574,4.19,17.90 ,not present ,0.00 ,0.00 ,
19/07/2021,05:50:00,14.77,0.470,0.000,0.00,0.31,-3.99,-0.378,0.06,8.574,4.19,17.79 ,not present ,0.00 ,0.00 ,
19/07/2021,06:00:00,14.74,0.416,0.000,0.00,0.31,-3.99,-0.472,0.05,8.574,4.19,17.70 ,not present ,0.00 ,0.00 ,
19/07/2021,06:10:00,14.68,0.293,0.000,0.00,0.31,-3.99,-0.457,0.04,8.578,4.19,17.60 ,not present ,0.00 ,0.00 ,
19/07/2021,06:20:00,14.64,0.458,0.000,0.00,0.31,-3.99,-0.345,0.06,8.578,4.19,17.60 ,not present ,0.00 ,0.00 ,
19/07/2021,06:30:00,14.63,0.625,0.000,0.00,0.31,-3.99,-0.291,0.08,8.578,4.19,17.60 ,not present ,0.00 ,0.00 ,
19/07/2021,06:40:00,14.63,0.510,0.000,0.00,0.31,-3.99,-0.410,0.07,8.578,4.19,17.79 ,not present ,0.00 ,0.00 ,
19/07/2021,06:50:00,14.64,0.584,0.000,0.00,0.31,-3.99,-0.265,0.08,8.578,4.19,17.90 ,not present ,0.00 ,0.00 ,
19/07/2021,07:00:00,14.65,0.505,0.000,0.00,0.31,-3.99,-0.328,0.07,8.578,4.19,17.70 ,not present ,0.00 ,0.00 ,
19/07/2021,07:10:00,14.66,0.609,0.000,0.00,0.31,-3.99,-0.088,0.08,8.578,4.19,17.90 ,not present ,0.00 ,0.00 ,
19/07/2021,07:20:00,14.73,0.675,0.000,0.00,0.31,-3.99,0.069,0.09,8.574,4.19,17.90 ,not present ,0.00 ,0.00 ,
19/07/2021,07:30:00,14.80,0.580,0.000,0.00,0.31,-3.99,0.191,0.08,8.570,4.19,18.20 ,not present ,0.00 ,0.00 ,
19/07/2021,07:40:00,14.84,0.676,0.000,0.00,0.31,-3.99,0.195,0.09,8.570,4.19,18.29 ,not present ,0.00 ,0.00 ,
19/07/2021,07:50:00,14.88,0.565,0.000,0.00,0.31,-3.99,0.166,0.07,8.570,4.19,18.40 ,not present ,0.00 ,0.00 ,
19/07/2021,08:00:00,14.96,0.631,0.000,0.00,0.31,-3.99,0.089,0.08,8.566,4.19,18.50 ,not present ,0.00 ,0.00 ,
19/07/2021,08:10:00,15.05,0.681,0.000,0.00,0.31,-3.99,0.332,0.09,8.563,4.19,18.70 ,not present ,0.00 ,0.00 ,
19/07/2021,08:20:00,15.25,1.031,0.000,0.00,0.31,-3.99,0.961,0.14,8.555,4.19,19.00 ,not present ,0.00 ,0.00 ,
19/07/2021,08:30:00,15.41,1.065,0.000,0.00,0.31,-3.99,1.158,0.14,8.548,4.19,19.29 ,not present ,0.00 ,0.00 ,
19/07/2021,08:40:00,15.55,1.035,0.000,0.00,0.31,-3.99,1.447,0.14,8.544,4.19,19.40 ,not present ,0.00 ,0.00 ,
19/07/2021,08:50:00,15.70,1.214,0.000,0.00,0.31,-3.99,2.220,0.16,8.536,4.19,19.79 ,not present ,0.00 ,0.00 ,
19/07/2021,09:00:00,15.84,1.514,1.079,-0.07,0.31,-3.99,2.764,0.21,8.533,4.19,20.10 ,not present ,0.00 ,0.00 ,
19/07/2021,09:10:00,15.95,1.640,1.314,-0.12,0.31,-3.99,2.883,0.22,8.529,4.19,20.29 ,not present ,0.00 ,0.00 ,
19/07/2021,09:20:00,16.04,1.846,1.706,-0.22,0.31,-3.99,3.282,0.25,8.525,4.19,20.29 ,not present ,0.00 ,0.00 ,
19/07/2021,09:30:00,16.21,1.812,1.973,-0.31,0.31,-3.99,2.931,0.25,8.518,4.19,20.60 ,not present ,0.00 ,0.00 ,
19/07/2021,09:40:00,16.64,1.336,1.915,-0.35,0.31,-3.99,2.256,0.18,8.503,4.19,20.80 ,not present ,0.00 ,0.00 ,
19/07/2021,09:50:00,17.27,1.221,1.826,-0.33,0.31,-3.99,1.667,0.16,8.480,4.19,21.80 ,not present ,0.00 ,0.00 ,
19/07/2021,10:00:00,17.96,1.459,2.003,-0.34,0.31,-3.99,2.260,0.20,8.454,4.19,21.70 ,not present ,0.00 ,0.00 ,
19/07/2021,10:10:00,18.49,1.750,2.146,-0.33,0.31,-3.99,2.920,0.24,8.436,4.19,21.80 ,not present ,0.00 ,0.00 ,
19/07/2021,10:20:00,18.83,2.196,2.388,-0.33,0.31,-3.99,3.826,0.30,8.421,4.19,21.90 ,not present ,0.00 ,0.00 ,
19/07/2021,10:30:00,18.99,2.043,2.196,-0.29,0.31,-3.99,3.707,0.28,8.417,4.19,22.10 ,not present ,0.00 ,0.00 ,
19/07/2021,10:40:00,19.05,1.577,1.783,-0.23,0.31,-3.99,2.800,0.21,8.414,4.19,22.10 ,not present ,0.00 ,0.00 ,
19/07/2021,10:50:00,19.08,1.282,1.551,-0.20,0.31,-3.99,2.254,0.17,8.414,4.19,22.20 ,not present ,0.00 ,0.00 ,
19/07/2021,11:00:00,19.13,1.139,1.430,-0.19,0.31,-3.99,2.125,0.15,8.410,4.19,22.50 ,not present ,0.00 ,0.00 ,
19/07/2021,11:10:00,19.29,1.493,1.685,-0.21,0.31,-3.99,2.645,0.20,8.406,4.19,22.80 ,not present ,0.00 ,0.00 ,
19/07/2021,11:20:00,19.40,1.711,1.738,-0.19,0.31,-3.99,3.024,0.23,8.399,4.19,23.10 ,not present ,0.00 ,0.00 ,
19/07/2021,11:30:00,19.50,1.029,1.490,-0.21,0.31,-3.99,1.832,0.14,8.395,4.19,23.30 ,not present ,0.00 ,0.00 ,
19/07/2021,11:40:00,19.60,1.811,1.881,-0.22,0.31,-3.99,3.238,0.24,8.392,4.19,23.90 ,not present ,0.00 ,0.00 ,
19/07/2021,11:50:00,19.80,1.212,1.616,-0.22,0.31,-3.99,1.848,0.16,8.384,4.19,24.30 ,not present ,0.00 ,0.00 ,
19/07/2021,12:00:00,19.94,1.284,1.629,-0.21,0.31,-3.99,2.165,0.17,8.381,4.19,24.30 ,not present ,0.00 ,0.00 ,
19/07/2021,12:10:00,20.07,0.842,1.489,-0.23,0.31,-3.99,1.778,0.11,8.377,4.19,24.30 ,not present ,0.00 ,0.00 ,
19/07/2021,12:20:00,20.18,1.504,1.966,-0.28,0.31,-3.99,3.108,0.20,8.373,4.19,24.50 ,not present ,0.00 ,0.00 ,
19/07/2021,12:30:00,20.32,1.748,2.177,-0.30,0.31,-3.99,3.385,0.23,8.366,4.19,25.00 ,not present ,0.00 ,0.00 ,
19/07/2021,12:40:00,20.39,1.798,2.245,-0.31,0.31,-3.99,3.441,0.24,8.366,4.19,25.90 ,not present ,0.00 ,0.00 ,
19/07/2021,12:50:00,20.53,1.426,1.933,-0.27,0.31,-3.99,2.564,0.19,8.359,4.19,26.30 ,not present ,0.00 ,0.00 ,
19/07/2021,13:00:00,20.83,1.536,2.221,-0.33,0.31,-3.99,2.911,0.21,8.348,4.19,26.50 ,not present ,0.00 ,0.00 ,
19/07/2021,13:10:00,21.24,2.201,2.655,-0.36,0.31,-3.99,4.300,0.30,8.333,4.19,27.20 ,not present ,0.00 ,0.00 ,
19/07/2021,13:20:00,21.64,2.999,3.116,-0.37,0.31,-3.99,5.826,0.40,8.319,4.19,27.10 ,not present ,0.00 ,0.00 ,
19/07/2021,13:30:00,21.87,2.760,2.946,-0.35,0.31,-3.99,5.370,0.37,8.312,4.19,26.60 ,not present ,0.00 ,0.00 ,
19/07/2021,13:40:00,21.99,2.596,2.961,-0.37,0.31,-3.99,5.268,0.35,8.308,4.19,26.40 ,not present ,0.00 ,0.00 ,
19/07/2021,13:50:00,22.06,2.288,2.802,-0.37,0.31,-3.99,4.935,0.31,8.305,4.19,26.60 ,not present ,0.00 ,0.00 ,
19/07/2021,14:00:00,21.93,2.137,2.774,-0.38,0.31,-3.99,4.743,0.29,8.308,4.19,26.60 ,not present ,0.00 ,0.00 ,
19/07/2021,14:10:00,21.74,1.638,2.502,-0.38,0.31,-3.99,3.836,0.22,8.315,4.19,26.70 ,not present ,0.00 ,0.00 ,
19/07/2021,14:20:00,21.60,1.478,2.201,-0.32,0.31,-3.99,3.005,0.20,8.319,4.19,26.80 ,not present ,0.00 ,0.00 ,
19/07/2021,14:30:00,21.54,0.984,1.907,-0.31,0.31,-3.99,1.812,0.13,8.323,4.19,26.60 ,not present ,0.00 ,0.00 ,
19/07/2021,14:40:00,21.52,0.831,1.788,-0.30,0.31,-3.99,1.644,0.11,8.323,4.19,27.10 ,not present ,0.00 ,0.00 ,
19/07/2021,14:50:00,21.53,0.952,1.895,-0.31,0.31,-3.99,1.946,0.12,8.323,4.19,27.80 ,not present ,0.00 ,0.00 ,
19/07/2021,15:00:00,21.52,0.829,1.697,-0.27,0.31,-3.99,1.699,0.11,8.323,4.19,29.00 ,not present ,0.00 ,0.00 ,
19/07/2021,15:10:00,21.50,0.866,1.679,-0.26,0.31,-3.99,1.681,0.11,8.323,4.19,30.70 ,not present ,0.00 ,0.00 ,
19/07/2021,15:20:00,21.51,0.880,1.859,-0.31,0.31,-3.99,1.995,0.12,8.323,4.19,32.80 ,not present ,0.00 ,0.00 ,
19/07/2021,15:30:00,21.81,1.375,2.148,-0.32,0.31,-3.99,3.193,0.18,8.312,4.19,34.80 ,not present ,0.00 ,0.00 ,
19/07/2021,15:40:00,22.05,1.735,2.363,-0.32,0.31,-3.99,3.880,0.23,8.305,4.19,34.09 ,not present ,0.00 ,0.00 ,
19/07/2021,15:50:00,21.99,1.570,2.433,-0.37,0.31,-3.99,3.733,0.21,8.308,4.19,31.70 ,present ,10.50 ,64.19 ,
19/07/2021,16:00:00,21.96,1.564,2.315,-0.34,0.31,-3.99,3.467,0.21,8.308,4.19,29.90 ,present ,10.44 ,46.80 ,
19/07/2021,16:10:00,22.26,1.879,2.573,-0.36,0.31,-3.99,4.192,0.25,8.297,4.19,28.10 ,present ,10.48 ,53.10 ,
19/07/2021,16:20:00,22.16,1.022,1.955,-0.31,0.31,-3.99,2.300,0.13,8.301,4.19,27.30 ,not present ,0.00 ,0.00 ,
19/07/2021,16:30:00,22.14,0.477,1.469,-0.25,0.31,-3.99,0.903,0.06,8.301,4.19,26.80 ,not present ,0.00 ,0.00 ,
19/07/2021,16:40:00,22.05,0.168,1.176,-0.21,0.31,-3.99,0.461,0.02,8.305,4.19,26.20 ,not present ,0.00 ,0.00 ,
19/07/2021,16:50:00,22.03,0.251,1.293,-0.24,0.31,-3.99,0.917,0.03,8.305,4.19,25.80 ,not present ,0.00 ,0.00 ,
19/07/2021,17:00:00,22.04,0.400,1.363,-0.23,0.31,-3.99,1.086,0.05,8.305,4.19,25.80 ,not present ,0.00 ,0.00 ,
19/07/2021,17:10:00,21.94,0.554,1.627,-0.29,0.31,-3.99,1.603,0.07,8.308,4.19,25.70 ,not present ,0.00 ,0.00 ,
19/07/2021,17:20:00,21.82,0.317,1.465,-0.28,0.31,-3.99,1.141,0.04,8.312,4.19,25.90 ,not present ,0.00 ,0.00 ,
19/07/2021,17:30:00,21.66,0.184,1.308,-0.25,0.31,-3.99,0.963,0.02,8.319,4.19,26.60 ,not present ,0.00 ,0.00 ,
19/07/2021,17:40:00,21.56,0.035,1.025,-0.20,0.31,-3.99,0.294,0.00,8.323,4.19,29.00 ,not present ,0.00 ,0.00 ,
19/07/2021,17:50:00,21.11,-0.024,0.889,-0.17,0.31,-3.99,-0.218,0.00,8.337,4.19,29.90 ,not present ,0.00 ,0.00 ,
19/07/2021,18:00:00,21.40,-0.171,0.845,-0.18,0.31,-3.99,-0.252,-0.02,8.326,4.19,28.80 ,not present ,0.00 ,0.00 ,
19/07/2021,18:10:00,21.30,-0.174,0.764,-0.15,0.31,-3.99,-0.564,-0.02,8.330,4.19,27.30 ,not present ,0.00 ,0.00 ,
19/07/2021,18:20:00,21.21,-0.056,0.751,-0.13,0.31,-3.99,-0.238,0.00,8.333,4.19,26.40 ,not present ,0.00 ,0.00 ,
19/07/2021,18:30:00,21.13,-0.145,0.709,-0.14,0.31,-3.99,-0.315,-0.01,8.337,4.19,25.50 ,not present ,0.00 ,0.00 ,
19/07/2021,18:40:00,21.00,-0.110,0.688,-0.13,0.31,-3.99,-0.381,-0.01,8.341,4.19,24.90 ,not present ,0.00 ,0.00 ,
19/07/2021,18:50:00,20.89,-0.173,0.670,-0.13,0.31,-3.99,-0.472,-0.02,8.348,4.19,24.50 ,not present ,0.00 ,0.00 ,
19/07/2021,19:00:00,20.74,-0.244,0.604,-0.12,0.31,-3.99,-0.787,-0.03,8.352,4.19,24.20 ,not present ,0.00 ,0.00 ,
19/07/2021,19:10:00,20.59,-0.428,0.519,-0.12,0.31,-3.99,-0.954,-0.05,8.359,4.19,23.80 ,not present ,0.00 ,0.00 ,
19/07/2021,19:20:00,20.50,-0.181,0.548,-0.10,0.31,-3.99,-0.727,-0.02,8.359,4.19,23.40 ,not present ,0.00 ,0.00 ,
19/07/2021,19:30:00,20.46,-0.338,0.508,-0.11,0.31,-3.99,-0.627,-0.04,8.362,4.19,23.30 ,not present ,0.00 ,0.00 ,
19/07/2021,19:40:00,20.35,-0.219,0.534,-0.10,0.31,-3.99,-0.714,-0.03,8.366,4.19,23.10 ,not present ,0.00 ,0.00 ,
19/07/2021,19:50:00,20.30,-0.126,0.318,-0.03,0.31,-3.99,-0.855,-0.01,8.366,4.19,22.80 ,not present ,0.00 ,0.00 ,
19/07/2021,20:00:00,20.15,-0.270,0.178,-0.01,0.31,-3.99,-1.030,-0.03,8.373,4.19,22.50 ,not present ,0.00 ,0.00 ,
19/07/2021,20:10:00,19.99,-0.334,0.135,0.00,0.31,-3.99,-1.128,-0.04,8.381,4.19,22.30 ,not present ,0.00 ,0.00 ,
19/07/2021,20:20:00,19.79,-0.304,0.000,0.00,0.31,-3.99,-1.323,-0.04,8.388,4.19,21.60 ,not present ,0.00 ,0.00 ,
19/07/2021,20:30:00,19.57,-0.346,0.000,0.00,0.31,-3.99,-1.468,-0.04,8.395,4.19,21.40 ,not present ,0.00 ,0.00 ,
19/07/2021,20:40:00,19.34,-0.349,0.000,0.00,0.31,-3.99,-1.522,-0.04,8.403,4.19,21.00 ,not present ,0.00 ,0.00 ,
19/07/2021,20:50:00,19.14,-0.409,0.000,0.00,0.31,-3.99,-1.426,-0.05,8.410,4.19,20.50 ,not present ,0.00 ,0.00 ,
19/07/2021,21:00:00,18.90,-0.412,0.000,0.00,0.31,-3.99,-1.668,-0.05,8.417,4.19,20.29 ,not present ,0.00 ,0.00 ,
19/07/2021,21:10:00,18.69,-0.345,0.000,0.00,0.31,-3.99,-1.484,-0.04,8.428,4.19,20.00 ,not present ,0.00 ,0.00 ,
19/07/2021,21:20:00,18.51,-0.301,0.000,0.00,0.31,-3.99,-1.279,-0.04,8.432,4.19,20.00 ,not present ,0.00 ,0.00 ,
19/07/2021,21:30:00,18.33,-0.282,0.000,0.00,0.31,-3.99,-1.347,-0.03,8.439,4.19,19.90 ,not present ,0.00 ,0.00 ,
19/07/2021,21:40:00,18.12,-0.254,0.000,0.00,0.31,-3.99,-1.339,-0.03,8.447,4.19,19.50 ,not present ,0.00 ,0.00 ,
19/07/2021,21:50:00,17.94,-0.231,0.000,0.00,0.31,-3.99,-1.176,-0.03,8.454,4.19,19.29 ,not present ,0.00 ,0.00 ,
19/07/2021,22:00:00,17.78,-0.168,0.000,0.00,0.31,-3.99,-1.240,-0.02,8.462,4.19,19.20 ,not present ,0.00 ,0.00 ,
19/07/2021,22:10:00,17.58,-0.179,0.000,0.00,0.31,-3.99,-1.394,-0.02,8.469,4.19,19.00 ,not present ,0.00 ,0.00 ,
19/07/2021,22:20:00,17.40,-0.120,0.000,0.00,0.31,-3.99,-1.164,-0.01,8.473,4.19,18.79 ,not present ,0.00 ,0.00 ,
19/07/2021,22:30:00,17.27,-0.116,0.000,0.00,0.31,-3.99,-1.119,-0.01,8.480,4.19,18.79 ,not present ,0.00 ,0.00 ,
19/07/2021,22:40:00,17.12,-0.180,0.000,0.00,0.31,-3.99,-1.094,-0.02,8.484,4.19,18.60 ,not present ,0.00 ,0.00 ,
